Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 25_level_0
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2562,Harry Toffolo,eng ENG,DF,Nott'ham Forest,eng Premier League,29-258,1995,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2563,Umut Tohumcu,de GER,"MF,FW",Hoffenheim,de Bundesliga,20-266,2004,4.0,5,1.25,1,2,0,1,1,0,1,0.25,1,0,0,0,0,0,Matches
2564,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,30-274,1994,24.8,80,3.23,73,0,1,5,1,0,15,0.61,14,0,0,1,0,0,Matches
2565,John Tolkin,us USA,"DF,MF",Holstein Kiel,de Bundesliga,22-277,2002,5.4,18,3.33,9,8,0,0,1,0,2,0.37,0,2,0,0,0,0,Matches
2566,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,34-206,1990,4.7,7,1.49,5,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
2567,Raúl de Tomás,es ESP,"DF,FW",Rayo Vallecano,es La Liga,30-199,1994,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2568,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,de Bundesliga,22-322,2002,20.9,54,2.58,32,0,7,8,6,1,8,0.38,4,0,1,2,1,0,Matches
2569,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,26-180,1998,0.1,1,12.86,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2570,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,27-136,1997,14.7,20,1.36,16,0,0,0,0,4,3,0.20,3,0,0,0,0,0,Matches
2571,Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,24-361,2000,25.2,60,2.38,44,1,3,4,5,3,8,0.32,8,0,0,0,0,0,Matches
2572,Pablo Torre,es ESP,"MF,FW",Barcelona,es La Liga,22-031,2003,3.4,18,5.24,14,2,0,0,1,1,3,0.87,3,0,0,0,0,0,Matches
2573,David Torres,es ESP,DF,Valladolid,es La Liga,22-060,2003,15.4,3,0.19,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2574,Ferrán Torres,es ESP,"FW,MF",Barcelona,es La Liga,25-064,2000,11.3,33,2.92,23,2,4,1,2,1,4,0.35,3,0,1,0,0,0,Matches
2575,Pau Torres,es ESP,DF,Aston Villa,eng Premier League,28-108,1997,20.2,12,0.59,9,0,0,3,0,0,2,0.10,1,0,0,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2576,Lucas Torró,es ESP,MF,Osasuna,es La Liga,30-289,1994,29.4,36,1.23,30,0,0,4,1,1,3,0.10,3,0,0,0,0,0,Matches
2577,Lorenzo Tosto,it ITA,DF,Empoli,it Serie A,19-095,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2578,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,31-062,1994,22.8,42,1.84,28,0,1,5,7,1,4,0.18,2,0,0,1,1,0,Matches
2579,Bazoumana Touré,ci CIV,"FW,MF",Hoffenheim,de Bundesliga,19-063,2006,5.7,24,4.20,17,0,3,2,1,1,4,0.70,3,0,0,0,0,1,Matches
2580,Birama Touré,ml MLI,"MF,DF",Montpellier,fr Ligue 1,32-332,1992,3.3,6,1.79,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2581,Ousmane Toure,fr FRA,DF,Lille,fr Ligue 1,20-075,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2582,Souleymane Touré,fr FRA,DF,Udinese,it Serie A,22-037,2003,8.1,8,0.98,6,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
2583,Lucas Tousart,fr FRA,MF,Union Berlin,de Bundesliga,28-005,1997,5.9,11,1.87,7,0,0,2,1,1,2,0.34,1,0,0,1,0,0,Matches
2584,Conor Townsend,eng ENG,DF,Ipswich Town,eng Premier League,32-061,1993,3.7,5,1.34,4,1,0,0,0,0,1,0.27,1,0,0,0,0,0,Matches
2585,Adama Traoré,es ESP,"FW,MF",Fulham,eng Premier League,29-099,1996,17.7,76,4.30,61,0,9,4,0,2,9,0.51,8,0,1,0,0,0,Matches
2586,Boubacar Traoré,ml MLI,MF,Wolves,eng Premier League,23-257,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2587,Hamari Traoré,ml MLI,DF,Real Sociedad,es La Liga,33-097,1992,5.6,9,1.61,8,1,0,0,0,0,2,0.36,1,1,0,0,0,0,Matches
2588,Omar Traoré,de GER,DF,Heidenheim,de Bundesliga,27-089,1998,27.2,49,1.80,39,2,3,2,3,0,2,0.07,2,0,0,0,0,0,Matches
2589,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,34-300,1990,22.5,1,0.04,1,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
2590,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,25-351,1999,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2591,Óscar Trejo,ar ARG,MF,Rayo Vallecano,es La Liga,37-008,1988,5.4,16,2.99,13,0,0,2,1,0,1,0.19,1,0,0,0,0,0,Matches
2592,Philipp Treu,de GER,"MF,DF",St. Pauli,de Bundesliga,24-152,2000,30.4,67,2.21,48,5,5,4,4,1,5,0.16,3,1,1,0,0,0,Matches
2593,Ryan Trevitt,eng ENG,MF,Brentford,eng Premier League,22-053,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2594,Christopher Trimmel,at AUT,"DF,MF",Union Berlin,de Bundesliga,38-069,1987,18.3,56,3.05,30,24,0,1,1,0,6,0.33,3,3,0,0,0,0,Matches
2595,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,34-227,1990,13.2,49,3.70,29,18,0,2,0,0,6,0.45,4,2,0,0,0,0,Matches
2596,Leandro Trossard,be BEL,FW,Arsenal,eng Premier League,30-151,1994,26.2,80,3.06,63,2,5,5,4,1,6,0.23,6,0,0,0,0,0,Matches
2597,Adrien Truffert,fr FRA,"DF,MF",Rennes,fr Ligue 1,23-165,2001,28.6,73,2.56,51,11,2,5,3,1,7,0.25,5,0,1,1,0,0,Matches
2598,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,28-357,1996,7.4,23,3.10,16,6,0,0,1,0,2,0.27,1,1,0,0,0,0,Matches
2599,Viktor Tsyhankov,ua UKR,"FW,MF",Girona,es La Liga,27-170,1997,16.6,51,3.08,27,20,1,0,2,1,7,0.42,3,3,0,0,1,0,Matches
2600,Axel Tuanzebe,cd COD,DF,Ipswich Town,eng Premier League,27-171,1997,16.1,11,0.68,9,1,0,0,1,0,2,0.12,2,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2601,Stefano Turati,it ITA,GK,Monza,it Serie A,23-241,2001,29.7,5,0.17,1,4,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
2602,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,23-093,2002,9.1,10,1.10,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2603,Tuta,br BRA,"DF,MF",Eint Frankfurt,de Bundesliga,25-304,1999,23.6,26,1.10,23,1,0,2,0,0,1,0.04,1,0,0,0,0,0,Matches
2604,Chrisantus Uche,ng NGA,"FW,MF",Getafe,es La Liga,21-350,2003,24.8,73,2.95,48,0,7,2,15,1,9,0.36,7,0,0,0,2,0,Matches
2605,Destiny Udogie,it ITA,DF,Tottenham,eng Premier League,22-157,2002,20.4,35,1.72,31,0,0,1,1,2,3,0.15,2,0,0,0,0,1,Matches
2606,Manuel Ugarte Ribeiro,uy URU,MF,Manchester Utd,eng Premier League,24-023,2001,18.0,30,1.67,23,0,0,2,2,3,3,0.17,2,0,0,1,0,0,Matches
2607,Lesley Ugochukwu,fr FRA,MF,Southampton,eng Premier League,21-039,2004,16.9,23,1.36,19,0,1,1,2,0,1,0.06,0,0,0,1,0,0,Matches
2608,Lukas Ullrich,de GER,DF,Gladbach,de Bundesliga,21-049,2004,19.1,25,1.31,22,0,1,1,1,0,5,0.26,5,0,0,0,0,0,Matches
2609,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,36-274,1988,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2610,Enes Ünal,tr TUR,"FW,MF",Bournemouth,eng Premier League,27-359,1997,3.8,9,2.35,6,0,0,2,1,0,3,0.78,2,0,0,0,1,0,Matches
2611,Deniz Undav,de GER,"FW,MF",Stuttgart,de Bundesliga,28-289,1996,17.2,48,2.79,35,0,0,11,0,2,7,0.41,3,0,0,3,0,1,Matches
2612,Naci Ünüvar,nl NED,"MF,DF",Espanyol,es La Liga,21-325,2003,0.3,2,5.63,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2613,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,26-189,1998,19.5,20,1.02,20,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2614,Kacper Urbanski,pl POL,MF,Bologna,it Serie A,20-239,2004,2.7,8,2.91,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2615,Kacper Urbanski,pl POL,MF,Monza,it Serie A,20-239,2004,5.6,7,1.26,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2616,Jonas Urbig,de GER,GK,Bayern Munich,de Bundesliga,21-269,2003,8.0,1,0.12,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2617,Can Uzun,tr TUR,"MF,FW",Eint Frankfurt,de Bundesliga,19-174,2005,7.0,36,5.15,22,2,6,3,1,2,2,0.29,1,0,0,0,0,1,Matches
2618,Josha Vagnoman,de GER,"DF,MF",Stuttgart,de Bundesliga,24-144,2000,19.2,27,1.41,23,1,1,1,1,0,1,0.05,1,0,0,0,0,0,Matches
2619,Lautaro Valenti,ar ARG,DF,Parma,it Serie A,26-110,1999,16.0,11,0.69,8,1,0,0,0,2,0,0.00,0,0,0,0,0,0,Matches
2620,Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,30-257,1994,18.6,41,2.20,37,0,1,0,3,0,3,0.16,3,0,0,0,0,0,Matches
2621,Nicolás Valentini,ar ARG,DF,Hellas Verona,it Serie A,24-028,2001,9.7,10,1.04,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2622,Germán Valera,es ESP,MF,Valencia,es La Liga,23-049,2002,1.6,5,3.04,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2623,Emanuele Valeri,it ITA,DF,Parma,it Serie A,26-148,1998,29.5,73,2.48,46,10,2,4,5,6,10,0.34,8,0,1,1,0,0,Matches
2624,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,29-144,1995,26.7,18,0.67,14,0,1,2,1,0,1,0.04,1,0,0,0,0,0,Matches
2625,Álex Valle,es ESP,DF,Como,it Serie A,21-009,2004,9.4,20,2.13,17,1,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2626,Jesús Vallejo,es ESP,DF,Real Madrid,es La Liga,28-119,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2627,Mattia Valoti,it ITA,MF,Monza,it Serie A,31-240,1993,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2628,Federico Valverde,uy URU,"MF,DF",Real Madrid,es La Liga,26-286,1998,28.7,73,2.55,69,1,0,3,0,0,13,0.45,12,0,0,1,0,0,Matches
2629,Ignace Van Der Brempt,be BEL,DF,Como,it Serie A,23-033,2002,12.1,20,1.65,15,0,0,1,3,1,3,0.25,2,0,0,1,0,0,Matches
2630,Siebe Van Der Heyden,be BEL,"DF,MF",Mallorca,es La Liga,26-339,1998,1.1,2,1.86,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2631,Siebe Van Der Heyden,be BEL,"DF,MF",St. Pauli,de Bundesliga,26-339,1998,9.3,8,0.86,6,0,0,0,0,2,0,0.00,0,0,0,0,0,0,Matches
2632,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,33-300,1991,34.0,46,1.35,39,0,1,3,1,2,4,0.12,4,0,0,0,0,0,Matches
2633,Vanderson,br BRA,DF,Monaco,fr Ligue 1,23-317,2001,22.3,58,2.60,49,0,5,2,1,1,8,0.36,6,0,1,1,0,0,Matches
2634,Maarten Vandevoordt,be BEL,GK,RB Leipzig,de Bundesliga,23-067,2002,4.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2635,Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,38-113,1987,29.5,44,1.49,31,0,5,2,6,0,9,0.30,4,0,2,1,2,0,Matches
2636,Ruben Vargas,ch SUI,"FW,MF",Sevilla,es La Liga,26-272,1998,7.5,31,4.16,16,5,4,5,1,0,3,0.40,3,0,0,0,0,0,Matches
2637,Ruben Vargas,ch SUI,"MF,FW",Augsburg,de Bundesliga,26-272,1998,3.4,17,5.00,8,5,1,2,1,0,0,0.00,0,0,0,0,0,0,Matches
2638,Nikola Vasilj,ba BIH,GK,St. Pauli,de Bundesliga,29-153,1995,32.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2639,Devis Vásquez,co COL,GK,Empoli,it Serie A,26-357,1998,28.0,5,0.18,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2640,Johan Vásquez,mx MEX,DF,Genoa,it Serie A,26-194,1998,31.4,24,0.76,18,1,0,3,1,1,0,0.00,0,0,0,0,0,0,Matches
2641,Denis Vavro,sk SVK,DF,Wolfsburg,de Bundesliga,29-024,1996,25.3,27,1.07,19,0,1,5,1,1,5,0.20,2,0,0,3,0,0,Matches
2642,José Luis García Vayá,es ESP,MF,Valencia,es La Liga,26-266,1998,17.4,50,2.87,27,20,1,1,1,0,3,0.17,3,0,0,0,0,0,Matches
2643,Robinio Vaz,fr FRA,FW,Marseille,fr Ligue 1,18-076,2007,0.8,3,3.60,0,0,0,0,2,1,2,2.40,0,0,0,0,1,1,Matches
2644,Jesus Vazquez,es ESP,DF,Valencia,es La Liga,22-122,2003,9.1,8,0.88,5,0,1,1,0,1,1,0.11,1,0,0,0,0,0,Matches
2645,Lucas Vázquez,es ESP,DF,Real Madrid,es La Liga,33-307,1991,21.4,62,2.90,51,5,1,2,2,1,7,0.33,7,0,0,0,0,0,Matches
2646,Matías Vecino,uy URU,MF,Lazio,it Serie A,33-253,1991,7.9,19,2.39,15,0,0,3,0,1,3,0.38,2,0,0,1,0,0,Matches
2647,Danilo Veiga,pt POR,DF,Lecce,it Serie A,22-221,2002,3.4,14,4.13,8,0,2,2,2,0,1,0.30,0,0,0,1,0,0,Matches
2648,Renato Veiga,pt POR,"DF,MF",Chelsea,eng Premier League,21-279,2003,2.0,1,0.49,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2649,Renato Veiga,pt POR,DF,Juventus,it Serie A,21-279,2003,8.6,9,1.04,9,0,0,0,0,0,1,0.12,1,0,0,0,0,0,Matches
2650,Alejo Véliz,ar ARG,FW,Espanyol,es La Liga,21-227,2003,11.2,11,0.96,5,0,0,2,4,0,2,0.18,1,0,0,0,1,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2651,Miloš Veljković,rs SRB,DF,Werder Bremen,de Bundesliga,29-220,1995,11.4,14,1.22,14,0,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
2652,Joël Veltman,nl NED,DF,Brighton,eng Premier League,33-109,1992,18.3,22,1.21,15,2,2,1,2,0,1,0.05,0,1,0,0,0,0,Matches
2653,Micky van de Ven,nl NED,DF,Tottenham,eng Premier League,24-015,2001,10.6,11,1.04,8,0,0,2,1,0,2,0.19,2,0,0,0,0,0,Matches
2654,Lorenzo Venturino,it ITA,"FW,MF",Genoa,it Serie A,18-316,2006,1.0,3,2.93,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2655,Nikolas Veratschnig,at AUT,"DF,MF",Mainz 05,de Bundesliga,22-100,2003,3.7,6,1.63,4,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2656,Bart Verbruggen,nl NED,GK,Brighton,eng Premier League,22-259,2002,32.0,5,0.16,5,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
2657,Simone Verdi,it ITA,"MF,FW",Como,it Serie A,32-296,1992,1.3,8,6.26,6,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2658,Jordan Veretout,fr FRA,MF,Lyon,fr Ligue 1,32-064,1993,15.4,32,2.07,28,1,0,2,0,1,1,0.06,0,0,0,1,0,0,Matches
2659,Arthur Vermeeren,be BEL,MF,RB Leipzig,de Bundesliga,20-086,2005,15.7,25,1.60,24,0,0,0,0,1,2,0.13,2,0,0,0,0,0,Matches
2660,Yorbe Vertessen,be BEL,"MF,FW",Union Berlin,de Bundesliga,24-116,2001,8.0,32,4.00,17,6,6,0,3,0,0,0.00,0,0,0,0,0,0,Matches
2661,Mikel Vesga,es ESP,MF,Athletic Club,es La Liga,31-348,1993,9.6,20,2.08,18,0,0,2,0,0,1,0.10,0,0,0,1,0,0,Matches
2662,Jannik Vestergaard,dk DEN,DF,Leicester City,eng Premier League,32-274,1992,15.5,7,0.45,6,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2663,Ben Viadere,fr FRA,MF,Auxerre,fr Ligue 1,19-244,2005,0.1,1,18.00,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2664,Guglielmo Vicario,it ITA,GK,Tottenham,eng Premier League,28-209,1996,22.0,4,0.18,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2665,Carlos Vicente,es ESP,"FW,MF",Alavés,es La Liga,26-011,1999,30.4,94,3.10,45,34,3,5,5,2,8,0.26,5,1,1,1,0,0,Matches
2666,Pau Victor Delgado,es ESP,FW,Barcelona,es La Liga,23-159,2001,3.3,12,3.58,10,0,1,0,1,0,2,0.60,1,0,0,0,1,0,Matches
2667,Nacho Vidal,es ESP,DF,Osasuna,es La Liga,30-100,1995,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2668,Gabriel Vidovic,hr CRO,MF,Bayern Munich,de Bundesliga,21-154,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2669,Gabriel Vidovic,hr CRO,MF,Mainz 05,de Bundesliga,21-154,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2670,Fran Vieites,es ESP,GK,Betis,es La Liga,25-362,1999,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2671,Samuele Vignato,it ITA,MF,Monza,it Serie A,21-069,2004,5.0,6,1.20,6,0,0,0,0,0,1,0.20,1,0,0,0,0,0,Matches
2672,Asier Villalibre,es ESP,FW,Alavés,es La Liga,27-216,1997,3.5,7,2.01,4,0,0,1,2,0,1,0.29,1,0,0,0,0,0,Matches
2673,Iván Villar,es ESP,GK,Celta Vigo,es La Liga,27-299,1997,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2674,Carlos Vinícius,br BRA,"MF,FW",Fulham,eng Premier League,30-040,1995,0.2,2,11.25,0,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2675,Nicolas Viola,it ITA,"MF,FW",Cagliari,it Serie A,35-204,1989,12.7,55,4.32,27,21,2,2,3,0,4,0.31,2,1,0,0,1,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2676,Viti,es ESP,DF,Las Palmas,es La Liga,27-230,1997,19.5,28,1.43,22,3,2,0,1,0,3,0.15,3,0,0,0,0,0,Matches
2677,Mattia Viti,it ITA,DF,Empoli,it Serie A,23-100,2002,24.6,19,0.77,11,2,0,2,1,3,0,0.00,0,0,0,0,0,0,Matches
2678,Vitinha,pt POR,"FW,MF",Genoa,it Serie A,25-050,2000,12.1,34,2.80,23,2,5,0,4,0,2,0.16,2,0,0,0,0,0,Matches
2679,Vitinha,pt POR,MF,Paris S-G,fr Ligue 1,25-080,2000,21.7,68,3.14,61,2,3,2,0,0,4,0.18,2,1,1,0,0,0,Matches
2680,Daniel Vivian,es ESP,DF,Athletic Club,es La Liga,25-293,1999,24.7,33,1.34,31,0,1,0,0,1,1,0.04,1,0,0,0,0,0,Matches
2681,Dušan Vlahović,rs SRB,FW,Juventus,it Serie A,25-096,2000,19.4,40,2.06,27,0,6,5,2,0,7,0.36,4,0,3,0,0,0,Matches
2682,Vanja Vlahović,rs SRB,"FW,MF",Atalanta,it Serie A,21-042,2004,0.7,3,4.50,2,0,0,0,1,0,1,1.50,0,0,0,0,1,0,Matches
2683,Nikola Vlašić,hr CRO,"MF,FW",Torino,it Serie A,27-212,1997,20.7,60,2.89,51,0,3,2,3,1,8,0.39,6,0,1,0,1,0,Matches
2684,Alessandro Vogliacco,it ITA,DF,Genoa,it Serie A,26-232,1998,7.9,6,0.76,4,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
2685,Alessandro Vogliacco,it ITA,DF,Parma,it Serie A,26-232,1998,8.6,5,0.58,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2686,Kevin Vogt,de GER,DF,Union Berlin,de Bundesliga,33-223,1991,14.5,16,1.10,14,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2687,Mërgim Vojvoda,xk KVX,DF,Torino,it Serie A,30-092,1995,12.3,27,2.20,24,1,1,0,1,0,1,0.08,1,0,0,0,0,0,Matches
2688,Mërgim Vojvoda,xk KVX,DF,Como,it Serie A,30-092,1995,6.0,11,1.85,7,2,1,1,0,0,2,0.34,2,0,0,0,0,0,Matches
2689,Kevin Volland,de GER,"FW,MF",Union Berlin,de Bundesliga,32-278,1992,0.7,1,1.48,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2690,Aster Vranckx,be BEL,MF,Wolfsburg,de Bundesliga,22-212,2002,5.7,6,1.05,5,0,0,0,1,0,1,0.18,1,0,0,0,0,0,Matches
2691,Stefan de Vrij,nl NED,DF,Inter,it Serie A,33-088,1992,17.2,13,0.76,8,0,0,5,0,0,3,0.17,2,0,0,1,0,0,Matches
2692,Ibrahima Wadji,sn SEN,"FW,MF",Saint-Étienne,fr Ligue 1,29-364,1995,2.2,6,2.78,3,0,2,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2693,Robert Wagner,de GER,MF,St. Pauli,de Bundesliga,21-294,2003,4.4,3,0.68,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2694,Elye Wahi,fr FRA,FW,Marseille,fr Ligue 1,22-122,2003,6.4,16,2.50,12,0,2,2,0,0,4,0.63,3,0,1,0,0,0,Matches
2695,Elye Wahi,fr FRA,"FW,MF",Eint Frankfurt,de Bundesliga,22-122,2003,2.2,4,1.85,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2696,Hauke Wahl,de GER,DF,St. Pauli,de Bundesliga,31-019,1994,31.0,25,0.81,21,0,0,2,1,1,0,0.00,0,0,0,0,0,0,Matches
2697,Kyle Walker,eng ENG,DF,Manchester City,eng Premier League,34-341,1990,10.8,17,1.58,17,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2698,Kyle Walker,eng ENG,DF,Milan,it Serie A,34-341,1990,6.9,10,1.45,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2699,Kyle Walker-Peters,eng ENG,DF,Southampton,eng Premier League,28-021,1997,32.4,63,1.94,40,3,10,5,3,2,7,0.22,5,0,1,1,0,0,Matches
2700,Christian Walton,eng ENG,GK,Ipswich Town,eng Premier League,29-176,1995,6.0,2,0.33,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2701,Sebastian Walukiewicz,pl POL,DF,Torino,it Serie A,25-029,2000,18.2,16,0.88,15,0,0,1,0,0,1,0.05,1,0,0,0,0,0,Matches
2702,Sebastian Walukiewicz,pl POL,DF,Empoli,it Serie A,25-029,2000,2.0,4,2.00,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2703,Aaron Wan-Bissaka,eng ENG,DF,West Ham,eng Premier League,27-159,1997,31.0,83,2.67,66,4,7,3,1,2,7,0.23,6,0,0,1,0,0,Matches
2704,Paul Wanner,de GER,"MF,FW",Heidenheim,de Bundesliga,19-132,2005,17.7,46,2.60,26,9,1,6,4,0,6,0.34,4,0,0,2,0,0,Matches
2705,Danny Ward,wls WAL,GK,Leicester City,eng Premier League,31-316,1993,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2706,Joel Ward,eng ENG,DF,Crystal Palace,eng Premier League,35-187,1989,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2707,James Ward-Prowse,eng ENG,MF,West Ham,eng Premier League,30-184,1994,8.9,23,2.58,13,7,0,3,0,0,1,0.11,0,1,0,0,0,0,Matches
2708,James Ward-Prowse,eng ENG,MF,Nott'ham Forest,eng Premier League,30-184,1994,4.4,10,2.25,6,4,0,0,0,0,2,0.45,1,1,0,0,0,0,Matches
2709,Kjell-Arik Wätjen,de GER,MF,Dortmund,de Bundesliga,19-077,2006,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2710,Ollie Watkins,eng ENG,FW,Aston Villa,eng Premier League,29-125,1995,25.9,51,1.97,34,0,4,7,6,0,11,0.42,7,0,1,1,2,0,Matches
2711,Timothy Weah,us USA,"FW,DF",Juventus,it Serie A,25-071,2000,15.9,32,2.01,26,1,1,2,2,0,2,0.13,1,0,0,1,0,0,Matches
2712,Adam Webster,eng ENG,DF,Brighton,eng Premier League,30-120,1995,6.9,10,1.46,8,2,0,0,0,0,3,0.44,2,1,0,0,0,0,Matches
2713,Julian Weigl,de GER,MF,Gladbach,de Bundesliga,29-238,1995,30.0,46,1.53,40,0,0,5,1,0,6,0.20,6,0,0,0,0,0,Matches
