Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 30_level_0
1665,Bradel Kiwa,fr FRA,MF,Monaco,fr Ligue 1,19-088,2006,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
1666,Jakub Kiwior,pl POL,DF,Arsenal,eng Premier League,25-078,2000,14,852,61,27.0,9.5,7,90,7,7,32,20,1.71,14,12,+2,+0.21,-1.00,15.2,9.3,+5.9,+0.62,-0.11,Matches
1667,Carl Klaus,de GER,GK,Union Berlin,de Bundesliga,31-108,1994,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
1668,Daniel Klein,de GER,GK,Augsburg,de Bundesliga,24-052,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
1669,Tim Kleindienst,de GER,FW,Gladbach,de Bundesliga,29-246,1995,30,2647,88,91.9,29.4,30,88,22,0,,0,1.40,53,47,+6,+0.20,+2.14,44.5,51.3,-6.8,-0.23,+1.44,Matches
1670,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,28-335,1996,27,1748,65,60.7,19.4,19,85,14,8,17,3,1.67,26,24,+2,+0.10,-0.22,24.8,30.6,-5.9,-0.30,-0.37,Matches
1671,Justin Kluivert,nl NED,"MF,FW",Bournemouth,eng Premier League,25-364,1999,31,2161,70,68.6,24.0,27,74,5,4,39,0,1.55,36,27,+9,+0.37,+0.01,40.1,30.9,+9.2,+0.38,-0.13,Matches
1672,Ansgar Knauff,de GER,"MF,DF",Eint Frankfurt,de Bundesliga,23-114,2002,27,1358,50,48.7,15.1,15,71,1,12,25,1,1.81,30,23,+7,+0.46,-0.35,29.7,23.3,+6.5,+0.43,-0.11,Matches
1673,Joe Knight,eng ENG,MF,Brighton,eng Premier League,19-225,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
1674,Magnus Knudsen,no NOR,MF,Holstein Kiel,de Bundesliga,23-323,2001,28,1680,60,60.2,18.7,21,75,9,7,14,2,0.75,24,44,-20,-1.07,-0.34,19.8,30.9,-11.1,-0.60,-0.07,Matches
1675,Gregor Kobel,ch SUI,GK,Dortmund,de Bundesliga,27-149,1997,30,2700,90,93.8,30.0,30,90,30,0,,0,1.60,61,45,+16,+0.53,+1.03,54.7,37.4,+17.3,+0.58,+0.38,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
1676,Robin Koch,de GER,DF,Eint Frankfurt,de Bundesliga,28-291,1996,27,2316,86,83.0,25.7,27,86,24,0,,0,1.89,56,33,+23,+0.89,+1.46,51.9,36.7,+15.2,+0.59,+0.61,Matches
1677,Diego Kochen,us USA,GK,Barcelona,es La Liga,19-046,2006,0,,,,,0,,0,0,,17,,,,,,,,,,,,Matches
1678,Ghianny Kodia,fr FRA,FW,Strasbourg,fr Ligue 1,17-243,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1679,Hervé Koffi,bf BFA,GK,Lens,fr Ligue 1,28-200,1996,5,450,90,16.1,5.0,5,90,5,0,,18,0.60,3,8,-5,-1.00,-1.12,6.4,9.3,-2.9,-0.59,-0.93,Matches
1680,Magnus Kofod Andersen,dk DEN,MF,Venezia,it Serie A,25-359,1999,14,695,50,22.1,7.7,7,79,2,7,21,4,1.00,10,10,0,0.00,+0.77,7.5,10.6,-3.1,-0.40,+0.24,Matches
1681,Derrick Köhn,de GER,"DF,FW",Werder Bremen,de Bundesliga,26-089,1999,25,1313,53,45.6,14.6,14,77,1,11,21,4,1.32,22,28,-6,-0.41,-0.41,17.7,20.0,-2.3,-0.16,-0.30,Matches
1682,Philipp Köhn,ch SUI,GK,Monaco,fr Ligue 1,27-032,1998,17,1530,90,53.1,17.0,17,90,17,0,,15,2.06,30,15,+15,+0.88,+0.28,35.8,14.0,+21.8,+1.28,+0.17,Matches
1683,Rudy Kohon,fr FRA,DF,Betis,es La Liga,20-346,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1684,Dominik Kohr,de GER,"DF,MF",Mainz 05,de Bundesliga,31-093,1994,27,2286,85,81.9,25.4,27,85,18,0,,0,1.59,40,28,+12,+0.47,+1.01,36.0,34.1,+1.9,+0.08,+0.52,Matches
1685,Koka,eg EGY,FW,Le Havre,fr Ligue 1,32-060,1993,14,781,56,28.0,8.7,9,72,1,5,27,0,1.14,15,16,-1,-0.12,+1.23,12.9,15.9,-3.1,-0.35,+0.50,Matches
1686,Koke,es ESP,MF,Atlético Madrid,es La Liga,33-116,1992,28,1614,58,52.7,17.9,16,76,7,12,33,1,2.04,23,12,+11,+0.61,-0.51,24.6,17.4,+7.2,+0.40,-0.60,Matches
1687,Sead Kolašinac,ba BIH,DF,Atalanta,it Serie A,31-318,1993,23,1903,83,62.2,21.1,23,83,16,0,,0,1.96,42,18,+24,+1.14,+0.20,33.6,19.3,+14.3,+0.68,-0.06,Matches
1688,Markus Kolke,de GER,GK,Werder Bremen,de Bundesliga,34-259,1990,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1689,Randal Kolo Muani,fr FRA,FW,Juventus,it Serie A,26-150,1998,12,852,71,27.8,9.5,9,86,6,3,25,1,1.83,11,12,-1,-0.11,-0.96,10.6,11.4,-0.8,-0.08,-0.73,Matches
1690,Randal Kolo Muani,fr FRA,FW,Paris S-G,fr Ligue 1,26-150,1998,10,358,36,12.4,4.0,2,68,1,8,28,3,2.40,10,7,+3,+0.75,-0.99,10.6,3.0,+7.7,+1.92,+0.27,Matches
1691,Marco Komenda,hr CRO,DF,Holstein Kiel,de Bundesliga,28-159,1996,19,1307,69,46.8,14.5,17,76,9,2,9,6,0.89,22,32,-10,-0.69,+0.46,16.9,24.4,-7.5,-0.52,+0.10,Matches
1692,Mert Kömür,de GER,MF,Augsburg,de Bundesliga,19-291,2005,17,465,27,16.7,5.2,2,62,0,15,23,9,1.35,3,6,-3,-0.58,-0.35,4.4,9.6,-5.2,-1.01,-0.71,Matches
1693,Ibrahima Konaté,fr FRA,DF,Liverpool,eng Premier League,25-344,1999,28,2320,83,75.8,25.8,27,84,22,1,45,0,2.43,55,22,+33,+1.28,-0.54,53.1,20.9,+32.2,+1.25,-0.36,Matches
1694,Ismael Konate,ci CIV,"FW,MF",Empoli,it Serie A,19-036,2006,9,68,8,2.2,0.8,0,,0,9,8,22,0.11,0,2,-2,-2.65,-1.90,0.3,1.9,-1.6,-2.10,-1.65,Matches
1695,Geoffrey Kondogbia,cf CTA,"DF,MF",Marseille,fr Ligue 1,32-078,1993,24,1930,80,69.2,21.4,21,89,17,3,23,0,1.75,40,30,+10,+0.47,-0.89,31.4,30.5,+0.9,+0.04,-1.26,Matches
1696,Abdoul Koné,fr FRA,DF,Reims,fr Ligue 1,20-012,2005,4,133,33,4.6,1.5,1,60,0,3,24,4,1.50,2,2,0,0.00,+0.36,1.7,2.5,-0.8,-0.56,+0.04,Matches
1697,Amadou Koné,ml MLI,MF,Reims,fr Ligue 1,19-355,2005,22,1165,53,40.5,12.9,15,69,2,7,20,3,0.91,12,11,+1,+0.08,+0.71,17.5,21.7,-4.2,-0.33,+0.46,Matches
1698,Ismaël Koné,ca CAN,"MF,FW",Marseille,fr Ligue 1,22-332,2002,8,360,45,12.9,4.0,3,62,0,5,35,6,1.88,5,4,+1,+0.25,-0.56,7.0,7.8,-0.8,-0.20,-0.72,Matches
1699,Ismaël Koné,ca CAN,MF,Rennes,fr Ligue 1,22-332,2002,11,335,30,11.6,3.7,2,72,0,9,21,1,1.36,7,4,+3,+0.81,+0.88,6.6,5.5,+1.1,+0.29,+0.16,Matches
1700,Manu Koné,fr FRA,MF,Roma,it Serie A,23-352,2001,30,2218,74,72.5,24.6,27,79,17,3,29,1,1.77,34,26,+8,+0.32,-0.64,34.4,24.2,+10.2,+0.41,+0.12,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
1701,Sekou Koné,ml MLI,MF,Manchester Utd,eng Premier League,19-090,2006,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
1702,Noah König,de GER,DF,Hoffenheim,de Bundesliga,21-352,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1703,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,27-193,1997,31,2666,86,84.6,29.6,30,87,29,1,45,1,1.74,45,43,+2,+0.07,-0.68,43.8,39.2,+4.6,+0.16,-0.37,Matches
1704,Teun Koopmeiners,nl NED,"MF,FW",Juventus,it Serie A,27-065,1998,28,1994,71,65.2,22.2,23,80,15,5,33,0,1.75,33,19,+14,+0.63,+0.13,28.6,18.8,+9.8,+0.44,-0.01,Matches
1705,Odilon Kossounou,ci CIV,DF,Atalanta,it Serie A,24-120,2001,14,810,58,26.5,9.0,8,82,5,6,26,2,2.21,16,9,+7,+0.78,-0.38,16.2,7.8,+8.4,+0.93,+0.32,Matches
1706,Odilon Kossounou,ci CIV,DF,Leverkusen,de Bundesliga,24-120,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1707,Ilias Kostis,gr GRE,DF,Atlético Madrid,es La Liga,22-066,2003,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
1708,Eddy Kouadio,ci CIV,DF,Fiorentina,it Serie A,18-339,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1709,Christian Kouamé,ci CIV,"FW,MF",Fiorentina,it Serie A,27-149,1997,18,622,35,20.3,6.9,5,74,1,13,19,3,1.78,10,1,+9,+1.30,+0.93,9.2,5.1,+4.0,+0.59,+0.52,Matches
1710,Christian Kouamé,ci CIV,"FW,MF",Empoli,it Serie A,27-149,1997,8,507,63,16.6,5.6,5,79,3,3,37,0,0.38,1,11,-10,-1.78,-1.18,6.2,8.5,-2.2,-0.40,+0.11,Matches
1711,Henri Koudossou,de GER,DF,Augsburg,de Bundesliga,25-243,1999,19,678,36,24.3,7.5,4,78,1,15,25,4,1.37,10,10,0,0.00,+0.38,9.6,9.9,-0.3,-0.03,+0.52,Matches
1712,Konstantinos Koulierakis,gr GRE,DF,Wolfsburg,de Bundesliga,21-157,2003,28,2288,82,79.4,25.4,26,86,22,2,26,1,1.29,41,38,+3,+0.12,+0.42,33.1,40.1,-6.9,-0.27,-0.51,Matches
1713,Emmanuel Koum Mbondo,fr FRA,DF,Marseille,fr Ligue 1,19-088,2006,1,12,12,0.4,0.1,0,,0,1,12,1,3.00,0,0,0,0.00,-0.75,0.3,0.0,+0.3,+2.20,+1.78,Matches
1714,Jules Koundé,fr FRA,DF,Barcelona,es La Liga,26-173,1998,32,2605,81,85.1,28.9,29,88,25,3,21,1,2.28,77,30,+47,+1.62,-0.55,68.6,31.3,+37.3,+1.29,-0.66,Matches
1715,Boubakar Kouyaté,ml MLI,DF,Montpellier,fr Ligue 1,28-019,1997,10,666,67,23.9,7.4,7,86,6,3,21,4,0.55,4,20,-16,-2.16,-0.85,5.3,14.4,-9.1,-1.23,-0.49,Matches
1716,Mateo Kovačić,hr CRO,MF,Manchester City,eng Premier League,30-363,1994,29,2049,71,65.0,22.8,23,82,12,6,26,2,1.93,48,28,+20,+0.88,+0.55,42.4,30.1,+12.3,+0.54,+0.18,Matches
1717,Viktor Kovalenko,ua UKR,MF,Empoli,it Serie A,29-079,1996,6,77,13,2.5,0.9,0,,0,6,13,4,0.00,0,1,-1,-1.17,-0.38,0.3,1.0,-0.7,-0.85,-0.37,Matches
1718,Matej Kovar,cz CZE,GK,Leverkusen,de Bundesliga,24-352,2000,4,360,90,12.9,4.0,4,90,4,0,,27,2.25,7,3,+4,+1.00,0.00,6.7,2.8,+3.8,+0.96,+0.29,Matches
1719,Mateusz Kowalski,pl POL,MF,Parma,it Serie A,19-287,2005,1,56,56,1.8,0.6,1,56,0,0,,2,0.00,1,0,+1,+1.61,+2.04,1.5,0.9,+0.7,+1.06,+1.50,Matches
1720,Goduine Koyalipou,cf CTA,FW,Lens,fr Ligue 1,25-078,2000,12,657,55,23.5,7.3,9,67,0,3,19,3,1.25,7,11,-4,-0.55,-0.63,13.2,11.2,+2.0,+0.28,+0.11,Matches
1721,Caleb Kporha,eng ENG,DF,Crystal Palace,eng Premier League,18-293,2006,2,13,7,0.4,0.1,0,,0,2,7,22,0.00,0,1,-1,-6.92,-6.83,0.1,0.1,0.0,0.00,-0.22,Matches
1722,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,30-275,1994,9,288,32,9.4,3.2,2,90,2,7,15,13,2.11,4,2,+2,+0.62,+0.01,4.5,6.3,-1.8,-0.55,-1.11,Matches
1723,Alex Král,cz CZE,MF,Espanyol,es La Liga,26-350,1998,33,2585,78,87.0,28.7,28,88,25,5,25,0,1.18,29,40,-11,-0.38,-1.32,23.4,45.2,-21.8,-0.76,-0.98,Matches
1724,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,de Bundesliga,33-319,1991,30,2597,87,90.2,28.9,30,87,18,0,,0,1.03,35,54,-19,-0.66,-0.98,36.6,46.6,-10.0,-0.35,+0.45,Matches
1725,Frans Krätzig,de GER,"DF,MF",Heidenheim,de Bundesliga,22-110,2003,15,1127,75,39.1,12.5,14,79,4,1,20,1,0.93,9,18,-9,-0.72,+0.21,11.9,20.1,-8.2,-0.65,-0.18,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
1726,Frans Krätzig,de GER,DF,Stuttgart,de Bundesliga,22-110,2003,1,56,56,1.9,0.6,1,56,0,0,,4,0.00,1,2,-1,-1.61,-1.83,0.1,1.6,-1.4,-2.33,-2.71,Matches
1727,Tom Krauß,de GER,MF,Bochum,de Bundesliga,23-316,2001,13,1032,79,35.8,11.5,12,84,7,1,28,0,0.77,11,18,-7,-0.61,+0.66,15.7,18.3,-2.6,-0.22,+0.69,Matches
1728,Ladislav Krejčí,cz CZE,DF,Girona,es La Liga,26-014,1999,24,2080,87,70.0,23.1,23,90,23,1,10,6,0.92,25,37,-12,-0.52,-0.52,23.7,32.0,-8.2,-0.36,-0.68,Matches
1729,Rasmus Kristensen,dk DEN,DF,Eint Frankfurt,de Bundesliga,27-297,1997,27,2243,83,80.4,24.9,25,86,21,2,52,0,1.59,44,36,+8,+0.32,-1.65,48.2,37.7,+10.5,+0.42,-0.34,Matches
1730,Thomas Kristensen,dk DEN,DF,Udinese,it Serie A,23-107,2002,22,1574,72,50.0,17.5,17,86,14,5,24,4,1.32,18,27,-9,-0.51,-0.40,18.1,24.1,-6.0,-0.34,-0.01,Matches
1731,Nikola Krstović,me MNE,FW,Lecce,it Serie A,25-029,2000,34,2822,83,89.6,31.4,34,83,22,0,,0,0.76,21,51,-30,-0.96,-0.13,27.0,48.2,-21.2,-0.68,-0.42,Matches
1732,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,32-247,1992,25,1781,71,63.8,19.8,22,78,8,3,20,3,1.48,31,33,-2,-0.10,-0.01,25.3,25.5,-0.1,-0.01,-0.20,Matches
1733,Takefusa Kubo,jp JPN,"MF,FW",Real Sociedad,es La Liga,23-334,2001,31,1976,64,66.5,22.0,22,78,7,9,28,1,1.35,22,19,+3,+0.14,+0.86,24.6,20.0,+4.5,+0.21,+0.61,Matches
1734,Mahmut Kücüksahin,,DF,Augsburg,de Bundesliga,21-027,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1735,Mohammed Kudus,gh GHA,"FW,MF",West Ham,eng Premier League,24-275,2000,28,2331,83,76.2,25.9,28,83,13,0,,0,1.04,29,43,-14,-0.54,+0.08,31.0,39.3,-8.3,-0.32,+0.11,Matches
1736,Godwill Kukonki,eng ENG,DF,Manchester Utd,eng Premier League,17-087,2008,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
1737,Dejan Kulusevski,se SWE,"MF,FW",Tottenham,eng Premier League,25-009,2000,30,2281,76,74.5,25.3,25,86,21,5,24,0,1.10,49,40,+9,+0.36,+0.70,44.0,42.1,+2.0,+0.08,+0.39,Matches
1738,Sael Kumbedi,fr FRA,DF,Lyon,fr Ligue 1,20-039,2005,14,951,68,34.1,10.6,12,78,4,2,5,9,1.93,18,12,+6,+0.57,-0.12,14.2,15.4,-1.3,-0.12,-0.75,Matches
1739,Marash Kumbulla,al ALB,DF,Espanyol,es La Liga,25-085,2000,31,2612,84,87.9,29.0,30,86,25,1,27,0,1.26,32,36,-4,-0.14,+0.62,25.4,43.4,-18.0,-0.62,+0.10,Matches
1740,Jonah Kusi-Asare,se SWE,FW,Bayern Munich,de Bundesliga,17-304,2007,1,3,3,0.1,0.0,0,,0,1,3,7,3.00,0,0,0,0.00,-1.91,0.1,0.3,-0.2,-5.27,-6.97,Matches
1741,Daler Kuzyaev,ru RUS,MF,Le Havre,fr Ligue 1,32-109,1993,12,567,47,20.3,6.3,6,76,3,6,19,9,0.75,5,16,-11,-1.75,-0.94,3.8,13.1,-9.3,-1.48,-0.97,Matches
1742,Khvicha Kvaratskhelia,ge GEO,"FW,MF",Napoli,it Serie A,24-081,2001,17,1178,69,37.4,13.1,15,76,4,2,19,0,2.24,19,6,+13,+0.99,+0.22,18.7,9.4,+9.3,+0.71,+0.22,Matches
1743,Khvicha Kvaratskhelia,ge GEO,FW,Paris S-G,fr Ligue 1,24-081,2001,13,826,64,28.7,9.2,10,75,3,3,24,1,2.46,21,9,+12,+1.31,-0.45,22.2,8.1,+14.1,+1.54,-0.21,Matches
1744,Moritz-Broni Kwarteng,gh GHA,"MF,FW",Bochum,de Bundesliga,27-006,1998,7,172,25,6.0,1.9,0,,0,7,25,4,0.14,1,3,-2,-1.05,-0.02,2.9,3.8,-0.9,-0.44,+0.24,Matches
1745,Giorgos Kyriakopoulos,gr GRE,DF,Monza,it Serie A,29-088,1996,30,2507,84,81.9,27.9,29,84,23,1,59,0,0.40,21,48,-27,-0.97,+0.17,20.7,37.8,-17.1,-0.61,+0.16,Matches
1746,César de la Hoz,es ESP,MF,Valladolid,es La Liga,33-035,1992,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
1747,Luca de la Torre,us USA,MF,Celta Vigo,es La Liga,26-346,1998,1,4,4,0.1,0.0,0,,0,1,4,3,3.00,0,0,0,0.00,-0.03,0.4,0.0,+0.3,+5.47,+5.15,Matches
1748,Rémy Labeau Lascary,gp GLP,"FW,MF",Lens,fr Ligue 1,22-062,2003,14,637,46,22.8,7.1,6,72,1,8,26,0,1.64,13,9,+4,+0.57,+0.82,13.7,7.7,+6.0,+0.85,+0.86,Matches
1749,Gaëtan Laborde,fr FRA,FW,Nice,fr Ligue 1,31-001,1994,26,1707,66,59.3,19.0,19,82,3,7,22,0,1.85,37,18,+19,+1.00,+0.85,32.6,19.1,+13.5,+0.71,+0.37,Matches
1750,Nediljko Labrović,hr CRO,GK,Augsburg,de Bundesliga,25-206,1999,15,1350,90,48.4,15.0,15,90,15,0,,16,1.07,17,32,-15,-1.00,-1.37,16.4,21.2,-4.8,-0.32,+0.20,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
1751,Alexandre Lacazette,fr FRA,FW,Lyon,fr Ligue 1,33-341,1991,28,1883,67,67.5,20.9,22,80,7,6,22,0,1.79,41,24,+17,+0.81,+0.51,37.4,28.1,+9.3,+0.44,+0.22,Matches
1752,Younes Lachaab,fr FRA,"MF,FW",Lille,fr Ligue 1,20-118,2005,2,9,5,0.3,0.1,0,,0,2,5,3,3.00,0,0,0,0.00,-0.55,1.1,0.2,+0.9,+8.56,+8.25,Matches
1753,Justin Lacombe,fr FRA,GK,Toulouse,fr Ligue 1,22-025,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1754,Maxence Lacroix,fr FRA,DF,Crystal Palace,eng Premier League,25-028,2000,31,2756,89,90.1,30.6,31,89,28,0,,0,1.42,41,41,0,0.00,+1.18,48.0,38.3,+9.7,+0.32,+1.05,Matches
1755,Marco Ladisa,it ITA,FW,Venezia,it Serie A,18-301,2006,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
1756,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,26-101,1999,12,1080,90,38.7,12.0,12,90,12,0,,4,0.83,14,19,-5,-0.42,+0.11,13.1,16.9,-3.8,-0.32,+0.42,Matches
1757,Gael Lafont,fr FRA,FW,Marseille,fr Ligue 1,18-331,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1758,Yoel Lago,es ESP,DF,Celta Vigo,es La Liga,21-040,2004,4,299,75,10.1,3.3,4,75,2,0,,7,1.00,6,7,-1,-0.30,-0.37,4.6,5.8,-1.2,-0.35,-0.76,Matches
1759,Konrad Laimer,at AUT,DF,Bayern Munich,de Bundesliga,27-342,1997,27,1543,57,53.6,17.1,17,81,11,10,16,4,2.33,51,20,+31,+1.81,-0.21,46.1,15.5,+30.6,+1.78,+0.19,Matches
1760,Stefan Lainer,at AUT,DF,Gladbach,de Bundesliga,32-250,1992,19,601,32,20.9,6.7,4,90,4,15,16,12,1.53,9,14,-5,-0.75,-0.99,11.0,15.3,-4.3,-0.65,-0.37,Matches
1761,Kenny Lala,mg MAD,DF,Brest,fr Ligue 1,33-213,1991,27,2416,89,86.6,26.8,26,90,26,1,76,2,1.52,43,44,-1,-0.04,+0.68,38.4,40.2,-1.8,-0.07,+1.40,Matches
1762,Adam Lallana,eng ENG,MF,Southampton,eng Premier League,36-359,1988,14,361,26,11.5,4.0,5,51,0,9,12,6,0.50,3,8,-5,-1.25,+0.43,4.2,7.9,-3.8,-0.94,+0.46,Matches
1763,Mathis Lambourde,fr FRA,"FW,MF",Hellas Verona,it Serie A,19-115,2006,7,89,13,2.8,1.0,0,,0,7,13,21,0.00,2,3,-1,-1.01,-0.07,0.8,2.7,-1.9,-1.91,-1.40,Matches
1764,Mohamed Lamine Bayo,gn GUI,FW,Lille,fr Ligue 1,26-334,1998,12,309,26,11.1,3.4,4,63,0,8,7,6,1.42,6,7,-1,-0.29,-0.94,7.4,5.9,+1.4,+0.41,+0.09,Matches
1765,Tariq Lamptey,gh GHA,DF,Brighton,eng Premier League,24-216,2000,13,765,59,25.0,8.5,9,78,5,4,15,10,1.31,13,20,-7,-0.82,-1.14,11.9,12.5,-0.6,-0.07,-0.26,Matches
1766,Will Lankshear,eng ENG,"FW,MF",Tottenham,eng Premier League,20-014,2005,3,11,4,0.4,0.1,0,,0,3,4,12,1.33,0,0,0,0.00,-0.18,0.5,0.0,+0.5,+4.19,+4.23,Matches
1767,Gianluca Lapadula,pe PER,"FW,MF",Cagliari,it Serie A,35-086,1990,12,310,26,9.8,3.4,1,59,0,11,23,7,1.00,4,2,+2,+0.58,+1.12,5.8,3.2,+2.6,+0.76,+1.16,Matches
1768,Cyle Larin,ca CAN,FW,Mallorca,es La Liga,30-017,1995,27,1551,57,52.2,17.2,19,73,2,8,22,4,1.26,11,18,-7,-0.41,-0.41,18.2,19.4,-1.2,-0.07,-0.05,Matches
1769,Gautier Larsonneur,fr FRA,GK,Saint-Étienne,fr Ligue 1,28-070,1997,31,2790,90,96.9,31.0,31,90,31,0,,0,0.75,33,74,-41,-1.32,-1.32,34.4,69.2,-34.9,-1.12,-1.12,Matches
1770,Hugo Larsson,se SWE,MF,Eint Frankfurt,de Bundesliga,20-311,2004,30,2123,71,76.1,23.6,25,80,10,5,26,0,1.80,44,29,+15,+0.64,-0.04,43.3,34.5,+8.8,+0.37,-0.48,Matches
1771,Julen Lartitegi,es ESP,FW,Alavés,es La Liga,21-217,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1772,Marco de las Sías,es ESP,DF,Rayo Vallecano,es La Liga,19-126,2005,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
1773,Juanmi Latasa,es ESP,FW,Valladolid,es La Liga,24-042,2001,24,1082,45,35.4,12.0,10,77,5,14,22,3,0.38,9,35,-26,-2.16,-0.71,11.9,23.2,-11.4,-0.94,0.00,Matches
1774,Toni Lato,es ESP,DF,Mallorca,es La Liga,27-164,1997,11,461,42,15.5,5.1,5,80,2,6,11,14,1.27,5,4,+1,+0.20,+0.48,5.1,5.6,-0.6,-0.11,-0.08,Matches
1775,Roméo Lavia,be BEL,MF,Chelsea,eng Premier League,21-118,2004,12,607,51,19.8,6.7,9,64,0,3,10,4,1.75,9,10,-1,-0.15,-0.88,9.4,11.5,-2.1,-0.31,-1.08,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
1776,Valentino Lazaro,at AUT,"DF,FW",Torino,it Serie A,29-041,1996,30,2068,69,65.7,23.0,23,81,8,7,28,1,1.30,31,25,+6,+0.26,+0.84,19.7,31.0,-11.3,-0.49,-0.34,Matches
1777,Darko Lazović,rs SRB,"DF,FW",Hellas Verona,it Serie A,34-231,1990,26,1430,55,45.4,15.9,17,71,4,9,25,9,0.88,18,29,-11,-0.69,+0.46,15.6,23.0,-7.5,-0.47,+0.15,Matches
1778,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,31-156,1993,24,1380,58,45.1,15.3,16,75,6,8,22,3,1.83,25,24,+1,+0.07,-0.52,21.1,16.0,+5.1,+0.33,-0.18,Matches
1779,Julien Le Cardinal,fr FRA,DF,Brest,fr Ligue 1,27-274,1997,16,1378,86,49.4,15.3,15,89,14,1,45,8,1.06,22,29,-7,-0.46,-0.65,21.4,26.2,-4.8,-0.31,-0.11,Matches
1780,Jérémy Le Douaron,fr FRA,FW,Brest,fr Ligue 1,27-013,1998,2,102,51,3.7,1.1,1,90,1,1,12,0,0.00,1,5,-4,-3.53,-3.53,1.4,2.5,-1.1,-0.95,-0.72,Matches
1781,Enzo Le Fée,fr FRA,MF,Roma,it Serie A,25-090,2000,6,318,53,10.4,3.5,4,69,1,2,21,9,0.67,4,2,+2,+0.57,+0.07,4.7,2.6,+2.2,+0.62,+0.26,Matches
1782,Raphael Le Guen,fr FRA,DF,Brest,fr Ligue 1,18-245,2006,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
1783,Robin Le Normand,es ESP,DF,Atlético Madrid,es La Liga,28-174,1996,24,1881,78,61.5,20.9,21,87,20,3,18,2,1.92,31,14,+17,+0.81,-0.10,33.4,19.0,+14.3,+0.69,+0.01,Matches
1784,Nicola Leali,it ITA,GK,Genoa,it Serie A,32-076,1993,27,2430,90,79.4,27.0,27,90,27,0,,7,1.26,24,26,-2,-0.07,+1.35,26.8,27.9,-1.1,-0.04,+0.92,Matches
