Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 31_level_0
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
2461,Jason Steele,eng ENG,GK,Brighton,eng Premier League,34-259,1990,2.0,114,107,114,0,0,0,114,0,0,,0,,91,361,151,0,0,0,0,0,83,0,Matches
2462,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,es La Liga,20-248,2004,10.5,285,9,25,127,134,37,285,8,2,25.0,5,62.5,122,462,154,6,2,5,17,11,207,50,Matches
2463,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,29-045,1996,2.4,184,6,50,82,53,6,184,0,0,,0,,95,342,142,2,3,0,1,0,105,14,Matches
2464,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,31-097,1994,13.4,976,109,403,482,95,11,976,4,0,0.0,4,100.0,552,2592,1209,13,12,1,3,3,690,2,Matches
2465,Leonidas Stergiou,ch SUI,DF,Stuttgart,de Bundesliga,23-062,2002,9.5,642,32,171,322,152,9,642,6,4,66.7,2,33.3,339,1536,640,11,13,2,6,4,376,32,Matches
2466,Raheem Sterling,eng ENG,"FW,MF",Arsenal,eng Premier League,30-147,1994,4.9,247,2,8,52,190,37,247,25,9,36.0,9,36.0,178,1278,690,25,9,15,11,14,188,73,Matches
2467,Enzo Sternal,fr FRA,"FW,MF",Marseille,fr Ligue 1,17-341,2007,0.3,13,0,1,10,2,0,13,3,1,33.3,2,66.7,10,30,13,0,0,0,2,0,12,0,Matches
2468,Finley Stevens,wls WAL,DF,St. Pauli,de Bundesliga,22-024,2003,0.0,2,0,0,1,1,0,2,0,0,,0,,1,3,2,0,0,0,0,0,1,0,Matches
2469,Ross Stewart,sct SCO,FW,Southampton,eng Premier League,28-297,1996,3.2,96,7,21,36,39,6,96,2,1,50.0,1,50.0,49,199,63,1,0,1,5,7,72,6,Matches
2470,Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,24-030,2001,30.3,2760,75,479,1739,555,35,2760,30,20,66.7,10,33.3,1572,7143,3681,39,39,3,21,25,2093,69,Matches
2471,Kevin Stöger,at AUT,MF,Gladbach,de Bundesliga,31-250,1993,16.8,1285,31,183,657,451,33,1283,35,16,45.7,15,42.9,678,3518,1652,38,36,5,27,22,886,92,Matches
2472,Stoichkov,es ESP,"MF,FW",Alavés,es La Liga,31-180,1993,7.8,304,6,39,135,135,28,304,18,6,33.3,9,50.0,179,938,377,9,5,3,20,7,194,41,Matches
2473,Petar Stojanović,si SVN,MF,Empoli,it Serie A,29-209,1995,0.0,3,1,2,1,0,0,3,0,0,,0,,2,5,1,0,0,0,0,0,1,0,Matches
2474,Jakub Stolarczyk,pl POL,GK,Leicester City,eng Premier League,24-136,2000,7.0,277,208,272,6,0,0,277,0,0,,0,,157,686,430,0,0,0,1,0,158,0,Matches
2475,John Stones,eng ENG,"DF,MF",Manchester City,eng Premier League,30-341,1994,6.1,442,40,142,234,68,4,442,2,2,100.0,0,0.0,292,2146,1183,10,14,0,2,0,333,2,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
2476,Jørgen Strand Larsen,no NOR,FW,Wolves,eng Premier League,25-087,2000,27.4,695,34,83,329,284,104,695,17,7,41.2,10,58.8,328,1137,446,16,13,9,88,32,507,106,Matches
2477,Gabriel Strefezza,br BRA,"FW,MF",Como,it Serie A,28-016,1997,26.1,1357,24,187,551,632,82,1357,78,34,43.6,32,41.0,947,4837,2324,64,37,27,46,50,1012,158,Matches
2478,Cristhian Stuani,uy URU,FW,Girona,es La Liga,38-204,1986,8.3,181,7,20,70,91,47,178,4,2,50.0,2,50.0,66,208,47,1,0,1,17,6,108,24,Matches
2479,Álex Suárez,es ESP,DF,Las Palmas,es La Liga,32-047,1993,25.8,1529,215,833,653,47,17,1529,2,0,0.0,2,100.0,784,3549,1819,6,4,0,11,1,985,2,Matches
2480,Denis Suárez,es ESP,MF,Villarreal,es La Liga,31-118,1994,5.9,296,5,57,115,125,21,296,15,9,60.0,5,33.3,165,1194,704,24,15,4,13,7,208,24,Matches
2481,Gabriel Suazo,cl CHI,DF,Toulouse,fr Ligue 1,27-268,1997,23.8,1469,54,354,669,463,39,1469,39,25,64.1,11,28.2,772,3258,1897,39,34,8,36,14,878,116,Matches
2482,Luka Sučić,hr CRO,MF,Real Sociedad,es La Liga,22-238,2002,17.5,961,16,124,536,313,29,961,49,23,46.9,22,44.9,587,3369,1437,28,34,4,29,14,685,46,Matches
2483,Yukinari Sugawara,jp JPN,"DF,MF",Southampton,eng Premier League,24-310,2000,16.3,1023,61,306,395,327,29,1023,20,9,45.0,10,50.0,553,2517,1354,32,15,7,18,4,692,76,Matches
2484,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,29-243,1995,9.8,876,89,388,443,49,9,876,7,3,42.9,4,57.1,557,2368,1255,12,7,0,2,0,672,8,Matches
2485,Ibrahim Sulemana,gh GHA,MF,Atalanta,it Serie A,21-347,2003,1.4,125,1,15,91,19,0,125,1,0,0.0,0,0.0,94,568,262,0,5,0,4,2,99,1,Matches
2486,Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,eng Premier League,23-078,2002,13.1,509,13,65,190,272,50,509,92,33,35.9,51,55.4,331,2842,1409,57,34,23,37,22,358,76,Matches
2487,Crysencio Summerville,nl NED,"FW,MF",West Ham,eng Premier League,23-186,2001,8.7,372,9,47,147,181,38,372,39,13,33.3,18,46.2,207,1463,762,29,15,13,20,16,259,71,Matches
2488,Tomáš Suslov,sk SVK,"MF,FW",Hellas Verona,it Serie A,22-331,2002,22.0,778,18,128,377,296,28,778,75,35,46.7,29,38.7,445,3107,1259,38,27,10,49,34,449,76,Matches
2489,Suso,es ESP,"FW,MF",Sevilla,es La Liga,31-166,1993,2.5,197,0,22,76,104,5,197,18,8,44.4,8,44.4,128,655,368,8,10,1,6,6,145,29,Matches
2490,Zion Suzuki,jp JPN,GK,Parma,it Serie A,22-256,2002,33.8,1464,1203,1457,8,0,0,1464,0,0,,0,,887,4582,2939,0,0,0,1,0,688,0,Matches
2491,Mattias Svanberg,se SWE,MF,Wolfsburg,de Bundesliga,26-119,1999,13.5,520,27,115,249,163,25,520,25,10,40.0,13,52.0,235,1082,489,11,17,1,19,10,279,39,Matches
2492,Daniel Svensson,se SWE,"DF,FW",Dortmund,de Bundesliga,23-081,2002,6.7,430,20,116,169,148,20,430,4,1,25.0,2,50.0,227,851,425,6,4,1,2,5,266,33,Matches
2493,Marin Šverko,hr CRO,DF,Venezia,it Serie A,27-089,1998,11.6,682,85,318,323,49,3,682,10,6,60.0,2,20.0,345,1597,942,8,3,0,8,4,376,1,Matches
2494,Mile Svilar,rs SRB,GK,Roma,it Serie A,25-250,1999,34.0,1348,1090,1341,6,1,1,1348,0,0,,0,,838,4268,2409,0,0,0,0,1,779,0,Matches
2495,Michael Svoboda,at AUT,DF,Venezia,it Serie A,26-201,1998,14.6,984,147,476,454,59,15,984,3,2,66.7,1,33.3,509,3214,1984,13,15,2,12,11,563,5,Matches
2496,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,es La Liga,21-092,2004,12.7,496,3,43,197,260,62,496,38,8,21.1,25,65.8,307,1741,879,30,16,18,42,13,365,104,Matches
2497,Abakar Sylla,ci CIV,DF,Strasbourg,fr Ligue 1,22-130,2002,10.5,789,151,510,258,24,9,789,6,3,50.0,3,50.0,423,1485,617,0,1,0,5,4,495,3,Matches
2498,Issiaga Sylla,gn GUI,DF,Montpellier,fr Ligue 1,31-123,1994,12.3,683,50,191,338,161,14,683,15,9,60.0,6,40.0,335,1985,1097,33,23,1,16,8,394,46,Matches
2499,Mamadou Sylla,sn SEN,"FW,MF",Valladolid,es La Liga,31-045,1994,16.5,398,12,39,204,157,37,394,17,5,29.4,8,47.1,172,816,396,15,8,6,41,18,263,46,Matches
2500,Wojciech Szczęsny,pl POL,GK,Barcelona,es La Liga,35-016,1990,13.0,429,326,420,9,0,0,429,1,1,100.0,0,0.0,255,1005,448,0,0,0,0,0,248,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
2501,Sammie Szmodics,ie IRL,"FW,MF",Ipswich Town,eng Premier League,29-222,1995,10.9,309,17,80,119,116,33,309,12,4,33.3,6,50.0,174,989,399,16,8,7,24,17,189,46,Matches
2502,Dominik Szoboszlai,hu HUN,MF,Liverpool,eng Premier League,24-191,2000,25.1,1435,23,183,696,574,96,1435,35,19,54.3,13,37.1,732,3740,2101,65,46,17,34,21,980,120,Matches
2503,Alexander Sørloth,no NOR,FW,Atlético Madrid,es La Liga,29-150,1995,14.8,520,24,51,242,235,94,519,34,14,41.2,19,55.9,270,1451,645,24,11,11,59,28,390,66,Matches
2504,Musa Al-Taamari,jo JOR,"FW,MF",Montpellier,fr Ligue 1,27-328,1997,12.4,470,1,34,191,259,55,470,71,23,32.4,40,56.3,316,2627,1260,55,29,25,48,20,342,76,Matches
2505,Musa Al-Taamari,jo JOR,"FW,MF",Rennes,fr Ligue 1,27-328,1997,5.6,179,2,13,65,105,35,179,18,7,38.9,8,44.4,97,893,518,20,10,8,16,6,129,31,Matches
2506,Haris Tabakovic,ba BIH,FW,Hoffenheim,de Bundesliga,30-318,1994,8.9,322,20,39,145,139,49,322,12,4,33.3,8,66.7,160,500,159,4,8,3,24,10,231,43,Matches
2507,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,32-246,1992,18.1,1362,65,406,687,275,34,1362,8,1,12.5,4,50.0,702,2570,1298,23,16,3,20,4,880,61,Matches
2508,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,29-082,1996,30.0,2434,205,798,1504,138,41,2434,5,3,60.0,2,40.0,1450,7652,4339,15,22,0,15,8,1774,9,Matches
2509,Adrien Tameze,cm CMR,"MF,DF",Torino,it Serie A,31-089,1994,7.2,368,15,89,180,99,13,368,15,4,26.7,8,53.3,214,1291,611,16,9,0,10,3,257,21,Matches
2510,Axel Tapé,fr FRA,DF,Paris S-G,fr Ligue 1,17-267,2007,1.0,97,7,45,46,6,0,97,0,0,,0,,68,324,157,0,1,0,1,1,82,0,Matches
2511,Renato Tapia,pe PER,"MF,DF",Leganés,es La Liga,29-280,1995,22.2,1109,113,399,623,99,8,1109,30,16,53.3,11,36.7,523,2319,1109,15,12,1,26,13,613,18,Matches
2512,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,26-091,1999,25.2,2028,130,618,1183,239,23,2028,18,11,61.1,7,38.9,1223,6426,3709,48,37,1,13,5,1438,17,Matches
2513,Florian Tardieu,fr FRA,MF,Saint-Étienne,fr Ligue 1,33-012,1992,10.9,957,34,162,536,267,16,957,12,2,16.7,9,75.0,505,1820,880,11,16,0,15,8,702,40,Matches
2514,Mehdi Taremi,ir IRN,FW,Inter,it Serie A,32-290,1992,6.7,260,10,30,110,124,36,259,9,5,55.6,2,22.2,145,767,284,8,8,4,12,5,183,36,Matches
2515,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,29-228,1995,0.2,17,0,3,8,6,0,17,0,0,,0,,4,12,6,0,0,0,0,0,12,1,Matches
2516,Oussama Targhalline,ma MAR,MF,Le Havre,fr Ligue 1,22-349,2002,11.0,551,25,116,292,151,11,551,13,5,38.5,7,53.8,330,2100,846,25,25,1,17,21,385,34,Matches
2517,James Tarkowski,eng ENG,DF,Everton,eng Premier League,32-166,1992,32.5,1706,355,974,635,106,57,1706,7,5,71.4,2,28.6,727,3610,1943,9,10,0,13,7,927,3,Matches
2518,César Tárrega,es ESP,DF,Valencia,es La Liga,23-067,2002,29.6,1780,271,931,811,53,32,1780,12,9,75.0,1,8.3,939,5103,3118,20,10,0,15,4,1102,1,Matches
2519,Nuno Tavares,pt POR,DF,Lazio,it Serie A,25-098,2000,17.2,1166,53,305,501,389,38,1166,93,44,47.3,36,38.7,655,5102,3049,90,63,20,40,31,729,87,Matches
2520,Marcus Tavernier,eng ENG,"FW,MF",Bournemouth,eng Premier League,26-043,1999,18.6,1000,18,114,385,523,51,1000,57,24,42.1,28,49.1,567,3510,1622,41,40,7,39,43,641,106,Matches
2521,Charlie Taylor,eng ENG,DF,Southampton,eng Premier League,31-228,1993,3.0,219,21,93,91,36,1,219,2,2,100.0,0,0.0,91,386,155,3,3,0,1,1,133,6,Matches
2522,Jack Taylor,ie IRL,MF,Ipswich Town,eng Premier League,26-315,1998,8.5,477,28,140,259,89,8,477,9,4,44.4,3,33.3,232,1414,755,11,10,1,10,6,303,21,Matches
2523,Loum Tchaouna,fr FRA,"FW,MF",Lazio,it Serie A,21-238,2003,7.3,341,14,35,133,174,33,341,10,5,50.0,5,50.0,188,1050,516,22,8,8,26,6,246,66,Matches
2524,Jackson Tchatchoua,cm CMR,"DF,MF",Hellas Verona,it Serie A,23-232,2001,32.2,1286,72,338,525,439,34,1286,37,18,48.6,16,43.2,634,4087,2168,83,53,17,47,15,701,153,Matches
2525,Enzo Tchato,cm CMR,DF,Montpellier,fr Ligue 1,22-162,2002,19.6,1125,74,318,542,279,12,1125,13,6,46.2,6,46.2,500,2866,1620,42,31,2,16,3,619,86,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
2526,Aurélien Tchouaméni,fr FRA,"MF,DF",Real Madrid,es La Liga,25-097,2000,26.3,2107,182,698,1238,184,20,2107,16,10,62.5,3,18.8,1312,6626,3590,19,16,1,21,8,1550,13,Matches
2527,Álvaro Tejero,es ESP,"MF,DF",Espanyol,es La Liga,28-288,1996,12.9,681,29,140,294,259,13,681,14,3,21.4,10,71.4,313,1794,847,25,14,2,17,6,364,67,Matches
2528,Martín Tejón,es ESP,"MF,DF",Valencia,es La Liga,21-022,2004,0.5,34,1,3,14,18,2,34,4,2,50.0,2,50.0,17,93,36,0,0,0,1,3,23,6,Matches
2529,Mathys Tel,fr FRA,FW,Tottenham,eng Premier League,20-007,2005,6.2,266,1,27,95,152,30,265,30,8,26.7,18,60.0,182,1070,551,16,16,7,16,9,192,50,Matches
2530,Mathys Tel,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,20-007,2005,2.8,157,0,15,55,89,14,157,12,6,50.0,6,50.0,109,745,198,6,7,3,4,6,135,34,Matches
2531,Nathan Tella,ng NGA,"MF,FW",Leverkusen,de Bundesliga,25-303,1999,13.8,488,6,41,179,272,60,488,49,19,38.8,23,46.9,288,1576,740,34,13,13,38,15,366,126,Matches
2532,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,29-072,1996,29.3,1636,94,516,715,419,41,1636,33,16,48.5,12,36.4,670,3464,1829,38,35,5,31,14,742,88,Matches
2533,Casper Tengstedt,dk DEN,"FW,MF",Hellas Verona,it Serie A,24-337,2000,15.5,423,28,43,188,197,55,422,24,9,37.5,13,54.2,219,1175,539,28,13,12,35,6,282,78,Matches
2534,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,33-004,1992,6.5,239,171,237,2,0,0,239,0,0,,0,,151,728,557,0,0,0,0,0,144,0,Matches
2535,Filippo Terracciano,it ITA,"DF,MF",Milan,it Serie A,22-085,2003,6.0,303,10,93,169,43,3,303,2,0,0.0,2,100.0,162,642,338,5,3,0,1,5,194,9,Matches
2536,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,35-057,1990,3.0,96,80,96,0,0,0,96,0,0,,0,,67,285,144,0,0,0,0,0,58,0,Matches
2537,Ramón Terrats,es ESP,"MF,FW",Villarreal,es La Liga,24-198,2000,1.5,106,8,25,54,27,2,106,6,1,16.7,5,83.3,64,194,69,1,0,0,6,2,75,3,Matches
2538,Ramón Terrats,es ESP,"MF,FW",Getafe,es La Liga,24-198,2000,10.1,374,11,62,161,162,18,374,36,16,44.4,17,47.2,183,941,344,5,8,3,24,8,222,31,Matches
2539,Martin Terrier,fr FRA,"MF,FW",Leverkusen,de Bundesliga,28-061,1997,6.5,250,3,13,107,131,35,250,4,2,50.0,2,50.0,129,578,276,11,4,4,11,6,205,35,Matches
2540,Tanner Tessmann,us USA,MF,Lyon,fr Ligue 1,23-222,2001,11.9,783,44,193,455,143,14,783,17,8,47.1,8,47.1,483,2057,914,10,12,1,9,8,575,24,Matches
2541,Kenny Tete,nl NED,DF,Fulham,eng Premier League,29-207,1995,16.7,1033,58,332,422,287,32,1033,19,8,42.1,6,31.6,534,2548,1229,33,20,7,16,10,596,47,Matches
2542,Teddy Teuma,mt MLT,MF,Reims,fr Ligue 1,31-216,1993,8.3,722,19,141,359,224,12,721,12,3,25.0,9,75.0,350,1344,569,9,4,0,11,11,502,34,Matches
2543,Jordan Teze,nl NED,DF,Monaco,fr Ligue 1,25-216,1999,5.0,334,12,76,158,105,14,334,10,5,50.0,4,40.0,141,685,394,8,11,2,7,3,180,36,Matches
2544,Florian Thauvin,fr FRA,"FW,MF",Udinese,it Serie A,32-098,1993,21.7,1062,8,105,432,537,82,1059,92,39,42.4,47,51.1,682,5087,2388,92,53,34,60,38,790,148,Matches
2545,Arthur Theate,be BEL,DF,Eint Frankfurt,de Bundesliga,24-344,2000,27.0,1966,225,823,977,182,29,1966,11,9,81.8,2,18.2,1177,5493,2982,43,31,1,18,7,1277,23,Matches
2546,Norman Theuerkauf,de GER,MF,Heidenheim,de Bundesliga,38-100,1987,0.2,21,0,4,14,3,1,21,0,0,,0,,8,18,10,0,0,0,0,0,13,0,Matches
2547,Thiago,br BRA,FW,Brentford,eng Premier League,23-312,2001,1.5,56,6,11,23,23,2,56,3,2,66.7,1,33.3,34,119,42,3,2,1,5,1,35,4,Matches
2548,Malick Thiaw,de GER,DF,Milan,it Serie A,23-269,2001,19.2,1380,127,643,697,47,15,1380,4,3,75.0,1,25.0,880,4092,2160,12,10,0,6,2,999,1,Matches
2549,Denis Thomalla,de GER,MF,Heidenheim,de Bundesliga,32-261,1992,0.0,1,0,0,1,0,0,1,0,0,,0,,1,8,0,0,0,0,0,0,0,0,Matches
2550,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,23-328,2001,9.7,644,39,237,312,99,7,644,5,2,40.0,3,60.0,314,1224,497,3,7,2,10,2,363,13,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
2551,Sorba Thomas,wls WAL,"FW,MF",Nantes,fr Ligue 1,25-255,1999,12.9,590,22,98,242,264,19,590,22,8,36.4,13,59.1,336,1903,958,36,23,6,25,22,379,87,Matches
2552,Adrien Thomasson,fr FRA,MF,Lens,fr Ligue 1,31-145,1993,26.2,1859,49,302,966,604,101,1859,55,23,41.8,30,54.5,989,4157,1881,25,30,8,60,40,1274,123,Matches
2553,Morten Thorsby,no NOR,MF,Genoa,it Serie A,28-364,1996,20.1,720,29,141,357,229,61,720,22,9,40.9,13,59.1,281,1472,666,23,17,6,44,27,446,70,Matches
2554,Khéphren Thuram,fr FRA,MF,Juventus,it Serie A,24-039,2001,22.8,1513,62,321,889,320,39,1513,62,36,58.1,24,38.7,979,6013,3210,67,55,11,24,20,1159,48,Matches
2555,Marcus Thuram,fr FRA,FW,Inter,it Serie A,27-271,1997,24.4,793,21,69,311,425,158,793,49,22,44.9,21,42.9,438,2965,1424,61,32,36,52,28,587,165,Matches
2556,Cheikh Tidiane Niasse,sn SEN,MF,Hellas Verona,it Serie A,25-105,2000,7.4,305,15,73,180,56,6,305,6,1,16.7,4,66.7,142,598,229,5,2,1,13,6,153,11,Matches
2557,Youri Tielemans,be BEL,MF,Aston Villa,eng Premier League,27-362,1997,33.3,2361,100,472,1357,557,42,2360,60,31,51.7,18,30.0,1275,5522,2541,39,26,9,30,29,1654,48,Matches
2558,Kieran Tierney,sct SCO,"DF,FW",Arsenal,eng Premier League,27-333,1997,2.0,133,4,20,46,67,4,133,3,1,33.3,1,33.3,58,231,125,5,3,1,1,0,90,22,Matches
2559,Phillip Tietz,de GER,FW,Augsburg,de Bundesliga,27-299,1997,17.1,611,22,65,276,279,74,610,29,14,48.3,14,48.3,311,1009,279,7,10,3,40,17,452,100,Matches
2560,Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,23-321,2001,26.9,1661,51,304,859,505,66,1661,53,24,45.3,24,45.3,890,3916,2076,57,27,11,33,24,1052,104,Matches
2561,Jean-Clair Todibo,fr FRA,DF,West Ham,eng Premier League,25-125,1999,16.5,1044,142,583,432,38,9,1044,14,7,50.0,7,50.0,604,2641,1354,9,5,0,9,8,714,5,Matches
2562,Harry Toffolo,eng ENG,DF,Nott'ham Forest,eng Premier League,29-258,1995,1.5,88,9,32,22,34,2,88,0,0,,0,,17,57,23,0,0,0,0,0,30,4,Matches
2563,Umut Tohumcu,de GER,"MF,FW",Hoffenheim,de Bundesliga,20-266,2004,4.0,161,8,42,85,35,0,161,6,3,50.0,3,50.0,86,319,157,2,2,0,2,7,97,5,Matches
2564,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,30-274,1994,24.8,1822,75,317,1000,522,85,1822,19,10,52.6,9,47.4,1015,4286,1860,23,31,2,30,19,1342,127,Matches
2565,John Tolkin,us USA,"DF,MF",Holstein Kiel,de Bundesliga,22-277,2002,5.4,316,17,110,127,80,5,316,8,3,37.5,4,50.0,113,518,209,6,3,0,3,4,142,9,Matches
2566,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,34-206,1990,4.7,319,19,101,170,53,3,319,3,2,66.7,1,33.3,191,815,427,5,6,0,6,3,218,5,Matches
2567,Raúl de Tomás,es ESP,"DF,FW",Rayo Vallecano,es La Liga,30-199,1994,0.2,11,0,1,6,4,1,11,1,0,0.0,1,100.0,8,33,0,0,0,0,2,1,10,2,Matches
2568,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,de Bundesliga,22-322,2002,20.9,777,18,114,342,334,76,777,77,29,37.7,40,51.9,500,2459,987,31,19,14,54,35,552,124,Matches
2569,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,26-180,1998,0.1,7,1,4,1,2,1,7,0,0,,0,,1,7,5,0,0,0,0,0,2,0,Matches
2570,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,27-136,1997,14.7,1029,97,497,499,36,6,1029,1,1,100.0,0,0.0,576,2630,1479,6,8,0,5,2,701,2,Matches
2571,Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,24-361,2000,25.2,1556,60,357,860,365,40,1556,35,19,54.3,13,37.1,839,4584,1959,33,33,5,25,23,1076,47,Matches
2572,Pablo Torre,es ESP,"MF,FW",Barcelona,es La Liga,22-031,2003,3.4,254,5,27,120,109,10,254,6,2,33.3,3,50.0,130,503,205,5,7,0,5,6,190,20,Matches
2573,David Torres,es ESP,DF,Valladolid,es La Liga,22-060,2003,15.4,846,139,539,295,18,5,846,2,1,50.0,1,50.0,451,2520,1604,11,6,0,2,3,547,3,Matches
2574,Ferrán Torres,es ESP,"FW,MF",Barcelona,es La Liga,25-064,2000,11.3,463,3,28,141,296,73,463,19,10,52.6,8,42.1,264,1236,551,23,13,12,26,7,369,96,Matches
2575,Pau Torres,es ESP,DF,Aston Villa,eng Premier League,28-108,1997,20.2,1349,218,654,622,79,16,1349,17,15,88.2,2,11.8,839,5524,3596,33,20,0,4,4,963,4,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
2576,Lucas Torró,es ESP,MF,Osasuna,es La Liga,30-289,1994,29.4,1574,91,416,942,233,45,1574,7,5,71.4,2,28.6,683,2716,871,9,14,0,39,21,918,29,Matches
2577,Lorenzo Tosto,it ITA,DF,Empoli,it Serie A,19-095,2006,0.0,4,0,3,1,0,0,4,0,0,,0,,3,7,5,0,0,0,0,0,4,0,Matches
2578,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,31-062,1994,22.8,1186,75,346,666,184,25,1179,31,16,51.6,11,35.5,628,3010,1341,13,14,0,27,29,719,23,Matches
2579,Bazoumana Touré,ci CIV,"FW,MF",Hoffenheim,de Bundesliga,19-063,2006,5.7,259,4,34,94,138,31,259,20,11,55.0,8,40.0,163,1042,503,22,11,8,31,8,176,48,Matches
2580,Birama Touré,ml MLI,"MF,DF",Montpellier,fr Ligue 1,32-332,1992,3.3,157,21,71,65,22,3,157,0,0,,0,,86,287,71,0,1,1,6,0,99,2,Matches
2581,Ousmane Toure,fr FRA,DF,Lille,fr Ligue 1,20-075,2005,0.1,8,0,4,4,0,0,8,0,0,,0,,4,23,1,0,0,0,0,0,2,0,Matches
2582,Souleymane Touré,fr FRA,DF,Udinese,it Serie A,22-037,2003,8.1,585,57,260,282,45,10,585,10,5,50.0,4,40.0,378,1752,831,6,5,1,7,0,424,3,Matches
2583,Lucas Tousart,fr FRA,MF,Union Berlin,de Bundesliga,28-005,1997,5.9,244,26,73,123,52,19,244,10,5,50.0,5,50.0,87,397,163,4,0,1,8,5,96,13,Matches
2584,Conor Townsend,eng ENG,DF,Ipswich Town,eng Premier League,32-061,1993,3.7,172,28,87,50,38,5,172,0,0,,0,,53,278,136,2,2,0,2,2,75,13,Matches
2585,Adama Traoré,es ESP,"FW,MF",Fulham,eng Premier League,29-099,1996,17.7,737,4,75,260,424,88,737,93,47,50.5,35,37.6,490,4164,2268,89,42,33,34,21,556,145,Matches
2586,Boubacar Traoré,ml MLI,MF,Wolves,eng Premier League,23-257,2001,0.0,2,0,0,2,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
2587,Hamari Traoré,ml MLI,DF,Real Sociedad,es La Liga,33-097,1992,5.6,388,19,117,212,63,7,388,4,2,50.0,2,50.0,178,695,344,8,2,4,4,1,214,11,Matches
2588,Omar Traoré,de GER,DF,Heidenheim,de Bundesliga,27-089,1998,27.2,1581,69,474,712,420,19,1581,58,22,37.9,28,48.3,854,5429,3142,99,50,6,37,19,913,107,Matches
2589,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,34-300,1990,22.5,888,773,886,2,0,0,888,0,0,,0,,578,2616,1438,0,0,0,1,0,497,0,Matches
2590,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,25-351,1999,5.0,162,144,159,3,0,0,162,0,0,,0,,85,426,188,0,0,0,0,0,68,0,Matches
